facility_id,facility_name,institution_id,institution_name,rr_rule,start_date,report_file_name,cron_expression,file_name,recurrence,local_start_at
1168,Maplewood Place,1077,Atria Senior Living,RRULE:FREQ=DAILY;UNTIL=20250628T235900Z;BYHOUR=12;BYMINUTE=03;COUNT=1,DTSTART:20230628T120300Z,Facility_unplanned_care_services_dashboard,,,,
1168,Maplewood Place,1077,Atria Senior Living,RRULE:FREQ=DAILY;UNTIL=20230525T235900Z;BYHOUR=00;BYMINUTE=00;COUNT=1,DTSTART:20230503T141000Z,Facility_unplanned_care_services_dashboard,,,,
1168,Maplewood Place,1077,Atria Senior Living,RRULE:FREQ=DAILY;BYHOUR=00;BYMINUTE=00;COUNT=1,DTSTART:20230503T140500Z,Facility_unplanned_care_services_dashboard,,,,
1168,Maplewood Place,1077,Atria Senior Living,RRULE:FREQ=DAILY;BYHOUR=10;BYMINUTE=00;COUNT=1,DTSTART:20230503T140400Z,Facility_unplanned_care_services_dashboard,,,,
1168,Maplewood Place,1077,Atria Senior Living,RRULE:FREQ=DAILY;UNTIL=20391201T235900Z;BYHOUR=09;BYMINUTE=00;COUNT=1,DTSTART:20230323T093200Z,Facility_unplanned_care_services_dashboard,,,,
1168,Maplewood Place,1077,Atria Senior Living,RRULE:FREQ=DAILY;UNTIL=20230316T235900Z;BYHOUR=15;BYMINUTE=08;COUNT=1,DTSTART:20230315T150800Z,Facility_Beacon_Status_list_report,,,,
1168,Maplewood Place,1077,Atria Senior Living,RRULE:FREQ=WEEKLY;BYDAY=MO;BYHOUR=07;BYMINUTE=04;COUNT=1,DTSTART:20230315T150400Z,Facility_Beacon_Status_list_report,,,,
1168,Maplewood Place,1077,Atria Senior Living,RRULE:FREQ=DAILY;BYHOUR=09;BYMINUTE=15;COUNT=1,DTSTART:20230314T103000Z,Facility_unplanned_care_services_dashboard,,,,
1168,Maplewood Place,1077,Atria Senior Living,RRULE:FREQ=WEEKLY;BYDAY=MO;BYHOUR=07;BYMINUTE=48;COUNT=1,DTSTART:20221215T134800Z,Facility_Beacon_Status_list_report,,,,
1168,Maplewood Place,1077,Atria Senior Living,RRULE:FREQ=DAILY;UNTIL=20221122T235900Z;BYHOUR=14;BYMINUTE=16;COUNT=1,DTSTART:20221117T141600Z,Facility_unplanned_care_services_dashboard,,,,
1168,Maplewood Place,1077,Atria Senior Living,RRULE:FREQ=WEEKLY;BYDAY=MO;BYHOUR=15;BYMINUTE=31;COUNT=1,DTSTART:20220902T113100Z,Facility_Beacon_Status_list_report,,,,
1168,Maplewood Place,1077,Atria Senior Living,RRULE:FREQ=DAILY;BYHOUR=11;BYMINUTE=25;COUNT=1,DTSTART:20220902T112400Z,Facility_unplanned_care_services_dashboard,,,,
1168,Maplewood Place,1077,Atria Senior Living,RRULE:FREQ=DAILY;BYHOUR=16;BYMINUTE=00;COUNT=1,DTSTART:20220829T115800Z,Facility_Beacon_Status_list_report,,,,
1168,Maplewood Place,1077,Atria Senior Living,RRULE:FREQ=DAILY;BYHOUR=11;BYMINUTE=45;COUNT=1,DTSTART:20231013T114000Z,Facility_unplanned_care_services_dashboard,,,,
1168,Maplewood Place,1077,Atria Senior Living,RRULE:FREQ=DAILY;BYHOUR=12;BYMINUTE=35;COUNT=1,DTSTART:20231013T114200Z,Facility_unplanned_care_services_dashboard,,,,
1168,Maplewood Place,1077,Atria Senior Living,,,,0 30 9 * * ?,population_summary.pdf,1.0,2023-10-16 12:22:59
1168,Maplewood Place,1077,Atria Senior Living,RRULE:FREQ=DAILY;BYHOUR=14;BYMINUTE=30;COUNT=1,DTSTART:20220829T103000Z,Facility_unplanned_care_services_dashboard,,,,
1168,Maplewood Place,1077,Atria Senior Living,,,,"0 30 9 ? * 6,7",tempo_battery_level.pdf,1.0,2022-03-11 9:43:52
1168,Maplewood Place,1077,Atria Senior Living,RRULE:FREQ=DAILY;UNTIL=20220630T235900Z;BYHOUR=15;BYMINUTE=16;COUNT=1,DTSTART:20220601T101600Z,Facility_unplanned_care_services_dashboard,,,,
1168,Maplewood Place,1077,Atria Senior Living,RRULE:FREQ=DAILY;BYHOUR=14;BYMINUTE=00;COUNT=1,DTSTART:20220606T131200Z,Tempo_not_connected_alert_report,,,,
1168,Maplewood Place,1077,Atria Senior Living,RRULE:FREQ=DAILY;BYHOUR=14;BYMINUTE=10;COUNT=1,DTSTART:20220311T141000Z,Tempo_Worn_Report,,,,
1168,Maplewood Place,1077,Atria Senior Living,RRULE:FREQ=DAILY;BYHOUR=15;BYMINUTE=00;COUNT=1,DTSTART:20220311T132800Z,Tempo_Worn_Report,,,,
1168,Maplewood Place,1077,Atria Senior Living,RRULE:FREQ=DAILY;BYHOUR=07;BYMINUTE=00;COUNT=1,DTSTART:20220311T132200Z,Facility_unplanned_care_services_dashboard,,,,
1168,Maplewood Place,1077,Atria Senior Living,RRULE:FREQ=DAILY;BYHOUR=11;BYMINUTE=00;COUNT=1,DTSTART:20220221T163500Z,Facility_unplanned_care_services_dashboard,,,,
1168,Maplewood Place,1077,Atria Senior Living,RRULE:FREQ=WEEKLY;BYDAY=SU;BYHOUR=07;BYMINUTE=00;COUNT=1,DTSTART:20211207T135000Z,Facility_unplanned_care_services_dashboard,,,,
1168,Maplewood Place,1077,Atria Senior Living,RRULE:FREQ=DAILY;UNTIL=20221110T235900Z;BYHOUR=09;BYMINUTE=00;COUNT=1,DTSTART:20211110T103400Z,Facility_unplanned_care_services_dashboard,,,,
1168,Maplewood Place,1077,Atria Senior Living,RRULE:FREQ=DAILY;BYHOUR=07;BYMINUTE=00;COUNT=1,DTSTART:20220311T132500Z,Fall_report,,,,
1168,Maplewood Place,1077,Atria Senior Living,RRULE:FREQ=DAILY;UNTIL=20230101T235900Z;BYHOUR=13;BYMINUTE=00;COUNT=1,DTSTART:20220615T085500Z,Facility_unplanned_care_services_dashboard,,,,
1168,Maplewood Place,1077,Atria Senior Living,RRULE:FREQ=DAILY;UNTIL=20220731T235900Z;BYHOUR=13;BYMINUTE=00;COUNT=1,DTSTART:20220612T121200Z,Facility_unplanned_care_services_dashboard,,,,
1169,Beaumont Commons,1059,,,,,,,,
1171,Newport Beach,1077,Atria Senior Living,RRULE:FREQ=DAILY;BYHOUR=15;BYMINUTE=00;COUNT=1,DTSTART:20220614T112200Z,Facility_unplanned_care_services_dashboard,,,,
1171,Newport Beach,1077,Atria Senior Living,,,,0 30 9 * * ?,population_summary.pdf,1.0,2022-08-22 13:18:17
1171,Newport Beach,1077,Atria Senior Living,,,,0 30 9 ? * 1,tempo_battery_level.pdf,1.0,2023-12-06 9:29:07
1171,Newport Beach,1077,Atria Senior Living,RRULE:FREQ=DAILY;UNTIL=20240531T235900Z;BYHOUR=10;BYMINUTE=33;COUNT=1,DTSTART:20240509T103300Z,Facility_Beacon_Status_list_report,,,,
1171,Newport Beach,1077,Atria Senior Living,RRULE:FREQ=DAILY;BYHOUR=03;BYMINUTE=30;COUNT=1,DTSTART:20231011T121100Z,Facility_unplanned_care_services_dashboard,,,,
1171,Newport Beach,1077,Atria Senior Living,RRULE:FREQ=DAILY;BYHOUR=01;BYMINUTE=00;COUNT=1,DTSTART:20231011T120100Z,Facility_unplanned_care_services_dashboard,,,,
1171,Newport Beach,1077,Atria Senior Living,RRULE:FREQ=DAILY;BYHOUR=08;BYMINUTE=00;COUNT=1,DTSTART:20230329T145100Z,User_Details_report,,,,
1171,Newport Beach,1077,Atria Senior Living,RRULE:FREQ=DAILY;BYHOUR=08;BYMINUTE=00;COUNT=1,DTSTART:20230314T101600Z,Facility_unplanned_care_services_dashboard,,,,
1171,Newport Beach,1077,Atria Senior Living,RRULE:FREQ=DAILY;BYHOUR=15;BYMINUTE=00;COUNT=1,DTSTART:20221002T190200Z,Facility_unplanned_care_services_dashboard,,,,
1171,Newport Beach,1077,Atria Senior Living,RRULE:FREQ=DAILY;BYHOUR=08;BYMINUTE=30;COUNT=1,DTSTART:20221123T105300Z,Facility_unplanned_care_services_dashboard,,,,
1171,Newport Beach,1077,Atria Senior Living,RRULE:FREQ=DAILY;BYHOUR=08;BYMINUTE=00;COUNT=1,DTSTART:20221016T080000Z,Facility_unplanned_care_services_dashboard,,,,
1171,Newport Beach,1077,Atria Senior Living,RRULE:FREQ=DAILY;BYHOUR=08;BYMINUTE=00;COUNT=1,DTSTART:20221015T080000Z,Facility_unplanned_care_services_dashboard,,,,
1171,Newport Beach,1077,Atria Senior Living,RRULE:FREQ=DAILY;UNTIL=20221015T235900Z;BYHOUR=08;BYMINUTE=00;COUNT=1,DTSTART:20221016T080000Z,Facility_unplanned_care_services_dashboard,,,,
1171,Newport Beach,1077,Atria Senior Living,RRULE:FREQ=DAILY;BYHOUR=15;BYMINUTE=00;COUNT=1,DTSTART:20220621T145900Z,Facility_unplanned_care_services_dashboard,,,,
1171,Newport Beach,1077,Atria Senior Living,RRULE:FREQ=DAILY;BYHOUR=15;BYMINUTE=00;COUNT=1,DTSTART:20221003T192100Z,Facility_unplanned_care_services_dashboard,,,,
1171,Newport Beach,1077,Atria Senior Living,RRULE:FREQ=DAILY;BYHOUR=08;BYMINUTE=00;COUNT=1,DTSTART:20210319T195800Z,Facility_unplanned_care_services_dashboard,,,,
1171,Newport Beach,1077,Atria Senior Living,RRULE:FREQ=DAILY;BYHOUR=08;BYMINUTE=00;COUNT=1,DTSTART:20210319T200000Z,Facility_unplanned_care_services_dashboard,,,,
1171,Newport Beach,1077,Atria Senior Living,RRULE:FREQ=DAILY;BYHOUR=08;BYMINUTE=00;COUNT=1,DTSTART:20210319T200100Z,Facility_unplanned_care_services_dashboard,,,,
1171,Newport Beach,1077,Atria Senior Living,RRULE:FREQ=DAILY;BYHOUR=08;BYMINUTE=00;COUNT=1,DTSTART:20210429T122100Z,Facility_unplanned_care_services_dashboard,,,,
1171,Newport Beach,1077,Atria Senior Living,RRULE:FREQ=DAILY;BYHOUR=08;BYMINUTE=00;COUNT=1,DTSTART:20210921T120600Z,Facility_unplanned_care_services_dashboard,,,,
1171,Newport Beach,1077,Atria Senior Living,RRULE:FREQ=DAILY;BYHOUR=08;BYMINUTE=00;COUNT=1,DTSTART:20210921T120900Z,Facility_unplanned_care_services_dashboard,,,,
1171,Newport Beach,1077,Atria Senior Living,RRULE:FREQ=DAILY;BYHOUR=08;BYMINUTE=00;COUNT=1,DTSTART:20211118T120700Z,Facility_unplanned_care_services_dashboard,,,,
1171,Newport Beach,1077,Atria Senior Living,RRULE:FREQ=DAILY;BYHOUR=10;BYMINUTE=30;COUNT=1,DTSTART:20211129T102700Z,Facility_unplanned_care_services_dashboard,,,,
1171,Newport Beach,1077,Atria Senior Living,RRULE:FREQ=DAILY;BYHOUR=13;BYMINUTE=35;COUNT=1,DTSTART:20211129T102800Z,Facility_unplanned_care_services_dashboard,,,,
1171,Newport Beach,1077,Atria Senior Living,RRULE:FREQ=DAILY;BYHOUR=08;BYMINUTE=00;COUNT=1,DTSTART:20211210T120900Z,Facility_unplanned_care_services_dashboard,,,,
1171,Newport Beach,1077,Atria Senior Living,RRULE:FREQ=DAILY;UNTIL=20220129T235900Z;BYHOUR=08;BYMINUTE=00;COUNT=1,DTSTART:20220130T080000Z,Facility_unplanned_care_services_dashboard,,,,
1171,Newport Beach,1077,Atria Senior Living,RRULE:FREQ=DAILY;UNTIL=20220402T235900Z;BYHOUR=08;BYMINUTE=29;COUNT=1,DTSTART:20220401T082900Z,Facility_unplanned_care_services_dashboard,,,,
1171,Newport Beach,1077,Atria Senior Living,RRULE:FREQ=DAILY;BYHOUR=08;BYMINUTE=00;COUNT=1,DTSTART:20210319T194600Z,Facility_unplanned_care_services_dashboard,,,,
1171,Newport Beach,1077,Atria Senior Living,RRULE:FREQ=DAILY;BYHOUR=08;BYMINUTE=00;COUNT=1,DTSTART:20210319T195500Z,Facility_unplanned_care_services_dashboard,,,,
1171,Newport Beach,1077,Atria Senior Living,RRULE:FREQ=DAILY;UNTIL=20221003T235900Z;BYHOUR=15;BYMINUTE=00;COUNT=1,DTSTART:20221004T193100Z,Facility_unplanned_care_services_dashboard,,,,
1174,Bickford of Omaha Hickory,1079,Bickford Senior Living,RRULE:FREQ=DAILY;BYHOUR=09;BYMINUTE=00;COUNT=1,DTSTART:20220408T090000Z,Tempo_not_connected_report,,,,
1174,Bickford of Omaha Hickory,1079,Bickford Senior Living,,,,0 30 9 * * ?,population_summary.pdf,1.0,2022-06-20 15:07:59
1174,Bickford of Omaha Hickory,1079,Bickford Senior Living,RRULE:FREQ=DAILY;BYHOUR=09;BYMINUTE=00;COUNT=1,DTSTART:20211215T090000Z,Staff_Login_Report,,,,
1174,Bickford of Omaha Hickory,1079,Bickford Senior Living,RRULE:FREQ=DAILY;UNTIL=20220210T235900Z;BYHOUR=02;BYMINUTE=30;COUNT=1,DTSTART:20220203T023000Z,Resident_profiles_report,,,,
1174,Bickford of Omaha Hickory,1079,Bickford Senior Living,RRULE:FREQ=DAILY;BYHOUR=09;BYMINUTE=00;COUNT=1,DTSTART:20220408T090000Z,Geofence_report,,,,
1174,Bickford of Omaha Hickory,1079,Bickford Senior Living,RRULE:FREQ=DAILY;BYHOUR=09;BYMINUTE=00;COUNT=1,DTSTART:20220408T090000Z,Fall_report,,,,
1174,Bickford of Omaha Hickory,1079,Bickford Senior Living,RRULE:FREQ=WEEKLY;BYDAY=MO;BYHOUR=09;BYMINUTE=00;COUNT=1,DTSTART:20211111T144900Z,Facility_Beacon_Status_list_report,,,,
1174,Bickford of Omaha Hickory,1079,Bickford Senior Living,RRULE:FREQ=DAILY;BYHOUR=09;BYMINUTE=00;COUNT=1,DTSTART:20220408T090000Z,Staff_feedback_report,,,,
1174,Bickford of Omaha Hickory,1079,Bickford Senior Living,RRULE:FREQ=DAILY;BYHOUR=01;BYMINUTE=43;COUNT=1,DTSTART:20220415T014300Z,Facility_admin_profiles_report,,,,
1174,Bickford of Omaha Hickory,1079,Bickford Senior Living,RRULE:FREQ=DAILY;BYHOUR=01;BYMINUTE=44;COUNT=1,DTSTART:20220415T014400Z,Facility_admin_profiles_report,,,,
1174,Bickford of Omaha Hickory,1079,Bickford Senior Living,"RRULE:FREQ=WEEKLY;UNTIL=20230107T235900Z;BYDAY=TH,SA;BYHOUR=08;BYMINUTE=15;COUNT=1",DTSTART:20221222T015900Z,Facility_Beacon_Status_list_report,,,,
1174,Bickford of Omaha Hickory,1079,Bickford Senior Living,RRULE:FREQ=DAILY;BYHOUR=07;BYMINUTE=29;COUNT=1,DTSTART:20150703T072900Z,Facility_unplanned_care_services_dashboard,,,,
1174,Bickford of Omaha Hickory,1079,Bickford Senior Living,RRULE:FREQ=WEEKLY;BYDAY=MO;BYHOUR=14;BYMINUTE=00;COUNT=1,DTSTART:20220905T134800Z,Facility_Beacon_Status_list_report,,,,
1174,Bickford of Omaha Hickory,1079,Bickford Senior Living,RRULE:FREQ=DAILY;UNTIL=20231213T235900Z;BYHOUR=06;BYMINUTE=10;COUNT=1,DTSTART:20231212T061000Z,Facility_unplanned_care_services_dashboard,,,,
1174,Bickford of Omaha Hickory,1079,Bickford Senior Living,RRULE:FREQ=DAILY;BYHOUR=09;BYMINUTE=00;COUNT=1,DTSTART:20211112T090000Z,Facility_unplanned_care_services_dashboard,,,,
1174,Bickford of Omaha Hickory,1079,Bickford Senior Living,RRULE:FREQ=DAILY;BYHOUR=09;BYMINUTE=00;COUNT=1,DTSTART:20211112T090000Z,Tempo_Worn_Report,,,,
1174,Bickford of Omaha Hickory,1079,Bickford Senior Living,RRULE:FREQ=DAILY;UNTIL=20231014T235900Z;BYHOUR=11;BYMINUTE=50;COUNT=1,DTSTART:20231013T115000Z,Staff_Login_or_tempo_Assigment_Report,,,,
1174,Bickford of Omaha Hickory,1079,Bickford Senior Living,,,,0 30 9 * * ?,Resident_Dashboard.pdf,1.0,2023-01-26 13:34:47
1174,Bickford of Omaha Hickory,1079,Bickford Senior Living,,,,"0 30 9 ? * 3,6",population_summary.pdf,1.0,2023-11-14 14:54:58
1174,Bickford of Omaha Hickory,1079,Bickford Senior Living,,,,0 30 9 * * ?,Resident_Dashboard.pdf,1.0,2023-01-26 13:37:02
1174,Bickford of Omaha Hickory,1079,Bickford Senior Living,RRULE:FREQ=DAILY;UNTIL=20240107T235900Z;BYHOUR=02;BYMINUTE=28;COUNT=1,DTSTART:20240106T022800Z,Facility_unplanned_care_services_dashboard,,,,
1174,Bickford of Omaha Hickory,1079,Bickford Senior Living,RRULE:FREQ=DAILY;UNTIL=20240107T235900Z;BYHOUR=02;BYMINUTE=22;COUNT=1,DTSTART:20240106T022200Z,Facility_unplanned_care_services_dashboard,,,,
1174,Bickford of Omaha Hickory,1079,Bickford Senior Living,RRULE:FREQ=DAILY;UNTIL=20240107T235900Z;BYHOUR=02;BYMINUTE=21;COUNT=1,DTSTART:20240106T022100Z,Facility_unplanned_care_services_dashboard,,,,
1176,Inspiritas of West Melbourne,1028,"Retirement Unlimited, Inc.",RRULE:FREQ=MONTHLY;BYMONTHDAY=01;BYHOUR=00;BYMINUTE=00;COUNT=1,DTSTART:20211124T113000Z,Message_report,,,,
1176,Inspiritas of West Melbourne,1028,"Retirement Unlimited, Inc.",RRULE:FREQ=DAILY;UNTIL=20211125T235900Z;BYHOUR=12;BYMINUTE=00;COUNT=1,DTSTART:20211124T120000Z,Tempo_Worn_Report,,,,
1176,Inspiritas of West Melbourne,1028,"Retirement Unlimited, Inc.",,,,"0 30 9 ? * 2,6",population_summary.pdf,1.0,2022-12-01 11:53:23
1176,Inspiritas of West Melbourne,1028,"Retirement Unlimited, Inc.",,,,"0 30 9 ? * 5,2",population_summary.pdf,1.0,2021-08-13 10:24:04
1177,Hershey,1080,,,,,,,,
1178,Grand Villa of Sarasota,1081,,,,,"0 30 9 ? * 3,6",population_summary.pdf,1.0,2021-10-14 14:09:40
1178,Grand Villa of Sarasota,1081,,,,,,,,
1179,Aravilla Memory Care Clearwater,1082,Aravilla,RRULE:FREQ=WEEKLY;BYDAY=MO;BYHOUR=10;BYMINUTE=00;COUNT=1,DTSTART:20231031T111500Z,Facility_unplanned_care_services_dashboard,,,,
1179,Aravilla Memory Care Clearwater,1082,Aravilla,RRULE:FREQ=WEEKLY;BYDAY=MO;BYHOUR=10;BYMINUTE=00;COUNT=1,DTSTART:20231031T111800Z,Tempo Worn Report,,,,
1179,Aravilla Memory Care Clearwater,1082,Aravilla,RRULE:FREQ=WEEKLY;BYDAY=MO;BYHOUR=10;BYMINUTE=00;COUNT=1,DTSTART:20231031T112300Z,Fac_Staff_Feedback_Report_PDF,,,,
1179,Aravilla Memory Care Clearwater,1082,Aravilla,,,,"0 30 9 ? * 3,6",population_summary.pdf,1.0,2023-10-31 11:34:43
1180,Rolling Hills,1083,Silverado,,,,,,,
1183,BridgeWater Assisted Living Avondale,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=15;BYMINUTE=00;COUNT=1,DTSTART:20220930T034400Z,User_Details_report,,,,
1183,BridgeWater Assisted Living Avondale,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=14;BYMINUTE=46;COUNT=1,DTSTART:20220208T144600Z,Tempo_Worn_Report,,,,
1183,BridgeWater Assisted Living Avondale,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=10;BYMINUTE=00;COUNT=1,DTSTART:20220208T144500Z,Tempo_Worn_Report,,,,
1183,BridgeWater Assisted Living Avondale,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=07;BYMINUTE=00;COUNT=1,DTSTART:20211117T092400Z,Tempo_Worn_Report,,,,
1183,BridgeWater Assisted Living Avondale,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=07;BYMINUTE=00;COUNT=1,DTSTART:20211117T092300Z,Tempo_Worn_Report,,,,
1183,BridgeWater Assisted Living Avondale,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=15;BYMINUTE=00;COUNT=1,DTSTART:20220930T034200Z,User_Details_report,,,,
1183,BridgeWater Assisted Living Avondale,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=07;BYMINUTE=00;COUNT=1,DTSTART:20211117T092200Z,Tempo_Worn_Report,,,,
1183,BridgeWater Assisted Living Avondale,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=07;BYMINUTE=00;COUNT=1,DTSTART:20211117T092100Z,Facility_Beacon_Status_list_report,,,,
1183,BridgeWater Assisted Living Avondale,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=07;BYMINUTE=00;COUNT=1,DTSTART:20211117T092000Z,Facility_unplanned_care_services_dashboard,,,,
1183,BridgeWater Assisted Living Avondale,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=07;BYMINUTE=00;COUNT=1,DTSTART:20211117T091900Z,Facility_unplanned_care_services_dashboard,,,,
1183,BridgeWater Assisted Living Avondale,1070,Solterra Senior Living,RRULE:FREQ=WEEKLY;BYDAY=MO;BYHOUR=06;BYMINUTE=00;COUNT=1,DTSTART:20211112T102000Z,Facility_Beacon_Status_list_report,,,,
1183,BridgeWater Assisted Living Avondale,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=07;BYMINUTE=00;COUNT=1,DTSTART:20211104T130400Z,Facility_unplanned_care_services_dashboard,,,,
1183,BridgeWater Assisted Living Avondale,1070,Solterra Senior Living,,,,0 30 9 * * ?,population_summary.pdf,1.0,2023-01-23 17:51:43
1183,BridgeWater Assisted Living Avondale,1070,Solterra Senior Living,,,,0 30 9 * * ?,Staff-Resident_Interaction.pdf,1.0,2021-11-17 9:25:38
1183,BridgeWater Assisted Living Avondale,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=10;BYMINUTE=00;COUNT=1,DTSTART:20220208T144700Z,Tempo_Worn_Report,,,,
1183,BridgeWater Assisted Living Avondale,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=10;BYMINUTE=00;COUNT=1,DTSTART:20220303T143400Z,Tempo_Worn_Report,,,,
1183,BridgeWater Assisted Living Avondale,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=10;BYMINUTE=00;COUNT=1,DTSTART:20230123T153900Z,Tempo Worn Report,,,,
1183,BridgeWater Assisted Living Avondale,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=10;BYMINUTE=00;COUNT=1,DTSTART:20230105T091700Z,Staff_Login_or_tempo_Assigment_Report,,,,
1183,BridgeWater Assisted Living Avondale,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=00;BYMINUTE=01;COUNT=1,DTSTART:20230217T134200Z,Staff_Login_or_tempo_Assigment_Report,,,,
1183,BridgeWater Assisted Living Avondale,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=10;BYMINUTE=00;COUNT=1,DTSTART:20220303T143500Z,Tempo_Worn_Report,,,,
1183,BridgeWater Assisted Living Avondale,1070,Solterra Senior Living,RRULE:FREQ=WEEKLY;BYDAY=MO;BYHOUR=07;BYMINUTE=00;COUNT=1,DTSTART:20230109T090600Z,Facility_Beacon_Status_list_report,,,,
1183,BridgeWater Assisted Living Avondale,1070,Solterra Senior Living,RRULE:FREQ=WEEKLY;BYDAY=TU;BYHOUR=10;BYMINUTE=00;COUNT=1,DTSTART:20230105T144700Z,Facility_Beacon_Status_list_report,,,,
1183,BridgeWater Assisted Living Avondale,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=10;BYMINUTE=00;COUNT=1,DTSTART:20230105T091800Z,Tempo Worn Report,,,,
1183,BridgeWater Assisted Living Avondale,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=10;BYMINUTE=00;COUNT=1,DTSTART:20230105T091600Z,Staff_Login_or_tempo_Assigment_Report,,,,
1183,BridgeWater Assisted Living Avondale,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=10;BYMINUTE=00;COUNT=1,DTSTART:20230105T091500Z,User_Details_report,,,,
1183,BridgeWater Assisted Living Avondale,1070,Solterra Senior Living,RRULE:FREQ=WEEKLY;BYDAY=SU;BYHOUR=16;BYMINUTE=02;COUNT=1,DTSTART:20221026T160200Z,Facility_Beacon_Status_list_report,,,,
1187,Affectionate Care,1086,Affectionate Care (RAL),,,,"0 30 9 ? * 3,6",population_summary.pdf,1.0,2023-04-13 16:54:47
1187,Affectionate Care,1086,Affectionate Care (RAL),RRULE:FREQ=WEEKLY;BYDAY=MO;BYHOUR=09;BYMINUTE=00;COUNT=1,DTSTART:20220307T152000Z,Facility_unplanned_care_services_dashboard,,,,
1187,Affectionate Care,1086,Affectionate Care (RAL),RRULE:FREQ=DAILY;BYHOUR=09;BYMINUTE=00;COUNT=1,DTSTART:20220307T151400Z,Tempo_Worn_Report,,,,
1187,Affectionate Care,1086,Affectionate Care (RAL),RRULE:FREQ=WEEKLY;BYDAY=MO;BYHOUR=09;BYMINUTE=00;COUNT=1,DTSTART:20220307T152200Z,Facility_unplanned_care_services_dashboard,,,,
1187,Affectionate Care,1086,Affectionate Care (RAL),RRULE:FREQ=WEEKLY;BYDAY=MO;BYHOUR=09;BYMINUTE=00;COUNT=1,DTSTART:20220307T152300Z,Fall_report,,,,
1187,Affectionate Care,1086,Affectionate Care (RAL),,,,"0 30 9 ? * 3,5",population_summary.pdf,1.0,2024-04-04 13:17:27
1187,Affectionate Care,1086,Affectionate Care (RAL),,,,0 30 9 ? * 6,Staff-Resident_Interaction.pdf,1.0,2022-03-07 16:52:22
1187,Affectionate Care,1086,Affectionate Care (RAL),RRULE:FREQ=DAILY;BYHOUR=09;BYMINUTE=00;COUNT=1,DTSTART:20220307T150900Z,Tempo_Worn_Report,,,,
1187,Affectionate Care,1086,Affectionate Care (RAL),RRULE:FREQ=WEEKLY;BYDAY=MO;BYHOUR=09;BYMINUTE=00;COUNT=1,DTSTART:20220307T152400Z,Fall_report,,,,
1187,Affectionate Care,1086,Affectionate Care (RAL),,,,"0 30 9 ? * 3,5",population_summary.pdf,1.0,2024-04-04 13:15:05
1187,Affectionate Care,1086,Affectionate Care (RAL),RRULE:FREQ=DAILY;BYHOUR=09;BYMINUTE=00;COUNT=1,DTSTART:20220307T152900Z,Staff_Login_Report,,,,
1187,Affectionate Care,1086,Affectionate Care (RAL),RRULE:FREQ=WEEKLY;BYDAY=FR;BYHOUR=08;BYMINUTE=45;COUNT=1,DTSTART:20221229T114500Z,Facility_Beacon_Status_list_report,,,,
1187,Affectionate Care,1086,Affectionate Care (RAL),"RRULE:FREQ=WEEKLY;BYDAY=TU,FR;BYHOUR=16;BYMINUTE=00;COUNT=1",DTSTART:20230413T160000Z,Facility_unplanned_care_services_dashboard,,,,
1187,Affectionate Care,1086,Affectionate Care (RAL),RRULE:FREQ=WEEKLY;BYDAY=MO;BYHOUR=09;BYMINUTE=00;COUNT=1,DTSTART:20240404T121500Z,Facility_unplanned_care_services_dashboard,,,,
1187,Affectionate Care,1086,Affectionate Care (RAL),RRULE:FREQ=WEEKLY;BYDAY=MO;BYHOUR=09;BYMINUTE=00;COUNT=1,DTSTART:20240404T121600Z,Fac_Staff_Feedback_Report_PDF,,,,
1187,Affectionate Care,1086,Affectionate Care (RAL),RRULE:FREQ=WEEKLY;BYDAY=MO;BYHOUR=09;BYMINUTE=00;COUNT=1,DTSTART:20240404T121800Z,Facility_unplanned_care_services_dashboard,,,,
1187,Affectionate Care,1086,Affectionate Care (RAL),,,,"0 30 9 ? * 3,6",population_summary.pdf,1.0,2022-03-07 16:34:06
1187,Affectionate Care,1086,Affectionate Care (RAL),RRULE:FREQ=DAILY;BYHOUR=09;BYMINUTE=00;COUNT=1,DTSTART:20220307T152500Z,Staff_Login_Report,,,,
1188,Village at Sugar Land,1087,YewTree Senior Living,,,,,,,
